CF61_00595	CF61_00595
HW42_21395	CF59_26960
HW42_21395	BU34_11600
HW42_21395	CF58_26975
HW42_21395	ECONIH1_19495
HW42_21395	CF57_02805
HW42_21395	CF60_26590
HW42_21395	HW42_21395
HW42_21400	CF61_03560
HW42_21400	CF59_26965
HW42_21400	BU34_11595
HW42_21400	CF58_26980
HW42_21400	ECONIH1_19500
HW42_21400	CF57_02800
HW42_21400	CF60_26595
HW42_21400	HW42_21400
HW42_21405	CF61_03555
HW42_21405	CF59_26970
HW42_21405	BU34_11590
HW42_21405	CF58_26985
HW42_21405	ECONIH1_19505
HW42_21405	CF57_02795
HW42_21405	CF60_26600
HW42_21405	HW42_21405
HW42_21410	CF61_03550
HW42_21410	CF59_26975
HW42_21410	BU34_11585
HW42_21410	CF58_26990
HW42_21410	ECONIH1_19510
HW42_21410	CF57_02790
HW42_21410	CF60_26605
HW42_21410	HW42_21410
HW42_21415	CF61_03545
HW42_21415	CF59_26980
HW42_21415	BU34_11580
HW42_21415	CF58_26995
HW42_21415	ECONIH1_19515
HW42_21415	CF57_02785
HW42_21415	CF60_26610
HW42_21415	HW42_21415
HW42_21420	CF61_03540
HW42_21420	CF59_26985
HW42_21420	BU34_11575
HW42_21420	CF58_27000
HW42_21420	ECONIH1_19520
HW42_21420	CF57_02780
HW42_21420	CF60_26615
HW42_21420	HW42_21420
HW42_21425	CF61_03535
HW42_21425	CF59_26990
HW42_21425	BU34_11570
HW42_21425	CF58_27005
HW42_21425	ECONIH1_19525
HW42_21425	CF57_02775
HW42_21425	CF60_26620
HW42_21425	HW42_21425
HW42_21430	CF61_03530
HW42_21430	CF59_26995
HW42_21430	BU34_11565
HW42_21430	CF58_27010
HW42_21430	ECONIH1_19530
HW42_21430	CF57_02770
HW42_21430	CF60_26625
HW42_21430	HW42_21430
HW42_21435	CF61_03440
HW42_21435	CF59_27005
HW42_21435	BU34_11475
HW42_21435	CF58_27020
HW42_21435	ECONIH1_19540
HW42_21435	CF57_02680
HW42_21435	CF60_26635
HW42_21435	HW42_21435
HW42_21440	CF61_03435
HW42_21440	CF59_27010
HW42_21440	BU34_11470
HW42_21440	CF58_27025
HW42_21440	ECONIH1_19545
HW42_21440	CF57_02675
HW42_21440	CF60_26640
HW42_21440	HW42_21440
HW42_21445	CF61_03430
HW42_21445	CF59_27015
HW42_21445	BU34_11465
HW42_21445	CF58_27030
HW42_21445	ECONIH1_19550
HW42_21445	CF57_02670
HW42_21445	CF60_26650
HW42_21445	HW42_21445
HW42_21450	CF61_03410
HW42_21450	CF61_29695
HW42_21450	CF59_01035
HW42_21450	CF59_27020
HW42_21450	BU34_11445
HW42_21450	BU34_17975
HW42_21450	CF58_01010
HW42_21450	CF58_27035
HW42_21450	ECONIH1_19555
HW42_21450	ECONIH1_23430
HW42_21450	CF57_02650
HW42_21450	CF57_29000
HW42_21450	CF60_01035
HW42_21450	CF60_26655
HW42_21450	HW42_01440
HW42_21450	HW42_21450
HW42_21455	CF61_03405
HW42_21455	CF59_27025
HW42_21455	BU34_11440
HW42_21455	CF58_27040
HW42_21455	ECONIH1_19560
HW42_21455	CF57_02645
HW42_21455	CF60_26660
HW42_21455	HW42_21455
HW42_21460	CF61_03400
HW42_21460	CF59_27030
HW42_21460	BU34_11435
HW42_21460	CF58_27045
HW42_21460	ECONIH1_19565
HW42_21460	CF57_02640
HW42_21460	CF60_26665
HW42_21460	HW42_21460
HW42_21465	CF61_03395
HW42_21465	CF59_27035
HW42_21465	BU34_11430
HW42_21465	CF58_27050
HW42_21465	ECONIH1_19570
HW42_21465	CF57_02635
HW42_21465	CF60_26670
HW42_21465	HW42_21465
HW42_21470	CF61_03390
HW42_21470	CF59_27040
HW42_21470	BU34_11425
HW42_21470	CF58_27055
HW42_21470	ECONIH1_19575
HW42_21470	CF57_02630
HW42_21470	CF60_26675
HW42_21470	HW42_21470
HW42_21475	CF61_03385
HW42_21475	CF59_27045
HW42_21475	BU34_11420
HW42_21475	CF58_27060
HW42_21475	ECONIH1_19580
HW42_21475	CF57_02625
HW42_21475	CF60_26680
HW42_21475	HW42_21475
HW42_21480	CF61_03380
HW42_21480	CF59_27050
HW42_21480	BU34_11415
HW42_21480	CF58_27065
HW42_21480	ECONIH1_19585
HW42_21480	CF57_02620
HW42_21480	CF60_26685
HW42_21480	HW42_21480
HW42_21485	CF61_03375
HW42_21485	CF59_27055
HW42_21485	BU34_11410
HW42_21485	CF58_27070
HW42_21485	ECONIH1_19590
HW42_21485	CF57_02615
HW42_21485	CF60_26690
HW42_21485	HW42_21485
HW42_21490	CF61_03370
HW42_21490	CF61_28020
HW42_21490	CF59_02670
HW42_21490	CF59_27060
HW42_21490	BU34_11405
HW42_21490	BU34_16300
HW42_21490	CF58_02620
HW42_21490	CF58_27075
HW42_21490	ECONIH1_19595
HW42_21490	ECONIH1_25010
HW42_21490	CF57_02610
HW42_21490	CF57_27320
HW42_21490	CF60_02655
HW42_21490	CF60_26695
HW42_21490	HW42_02730
HW42_21490	HW42_21490
HW42_21495	CF61_03365
HW42_21495	CF59_27065
HW42_21495	BU34_11400
HW42_21495	CF58_27080
HW42_21495	ECONIH1_19600
HW42_21495	CF57_02605
HW42_21495	HW42_21495
HW42_21500	CF61_03360
HW42_21500	CF59_27070
HW42_21500	BU34_11395
HW42_21500	CF58_27085
HW42_21500	ECONIH1_19605
HW42_21500	CF57_02600
HW42_21500	CF60_26705
HW42_21500	HW42_21500
HW42_21505	CF61_03355
HW42_21505	CF59_27075
HW42_21505	BU34_11390
HW42_21505	ECONIH1_19610
HW42_21505	CF57_02595
HW42_21505	CF60_26710
HW42_21505	HW42_21505
HW42_21510	CF61_03350
HW42_21510	CF59_27080
HW42_21510	BU34_11385
HW42_21510	ECONIH1_19615
HW42_21510	CF57_02590
HW42_21510	CF60_26715
HW42_21510	HW42_21510
HW42_21515	CF61_03345
HW42_21515	CF59_27085
HW42_21515	BU34_11380
HW42_21515	CF58_27100
HW42_21515	ECONIH1_19620
HW42_21515	CF57_02585
HW42_21515	CF60_26720
HW42_21515	HW42_21515
HW42_21520	CF61_03340
HW42_21520	CF59_27090
HW42_21520	BU34_11375
HW42_21520	CF58_27105
HW42_21520	ECONIH1_19625
HW42_21520	CF57_02580
HW42_21520	CF60_26725
HW42_21520	HW42_21520
HW42_21525	CF61_03335
HW42_21525	CF59_27095
HW42_21525	BU34_11370
HW42_21525	CF58_27110
HW42_21525	ECONIH1_19630
HW42_21525	CF57_02575
HW42_21525	CF60_26730
HW42_21525	HW42_21525
HW42_21530	CF61_03330
HW42_21530	CF59_27100
HW42_21530	BU34_11365
HW42_21530	CF58_27115
HW42_21530	ECONIH1_19635
HW42_21530	CF57_02570
HW42_21530	CF60_26735
HW42_21530	HW42_21530
HW42_21535	CF61_03325
HW42_21535	CF59_27105
HW42_21535	BU34_11360
HW42_21535	CF58_27120
HW42_21535	ECONIH1_19640
HW42_21535	CF57_02565
HW42_21535	CF60_26740
HW42_21535	HW42_21535
HW42_21540	CF61_03320
HW42_21540	CF59_27110
HW42_21540	BU34_11355
HW42_21540	CF58_27125
HW42_21540	ECONIH1_19645
HW42_21540	CF57_02560
HW42_21540	CF60_26745
HW42_21540	HW42_21540
HW42_21545	CF61_03310
HW42_21545	CF59_27120
HW42_21545	BU34_11345
HW42_21545	CF58_27135
HW42_21545	ECONIH1_19655
HW42_21545	CF57_02550
HW42_21545	CF60_26755
HW42_21545	HW42_21545
HW42_21550	CF61_03305
HW42_21550	CF59_27125
HW42_21550	BU34_11340
HW42_21550	CF58_27140
HW42_21550	ECONIH1_19660
HW42_21550	CF57_02545
HW42_21550	CF60_26760
HW42_21550	HW42_21550
HW42_21555	CF61_03300
HW42_21555	CF61_13815
HW42_21555	CF59_16260
HW42_21555	CF59_27130
HW42_21555	BU34_11335
HW42_21555	BU34_24610
HW42_21555	CF58_16295
HW42_21555	CF58_27145
HW42_21555	ECONIH1_10090
HW42_21555	ECONIH1_19665
HW42_21555	CF57_02540
HW42_21555	CF57_13090
HW42_21555	CF60_16035
HW42_21555	CF60_26765
HW42_21555	HW42_12960
HW42_21555	HW42_21555
HW42_21560	CF61_03295
HW42_21560	CF59_27135
HW42_21560	BU34_11330
HW42_21560	CF58_27150
HW42_21560	ECONIH1_19670
HW42_21560	CF57_02535
HW42_21560	CF60_26770
HW42_21560	HW42_21560
HW42_21565	CF61_03290
HW42_21565	CF59_27140
HW42_21565	BU34_11325
HW42_21565	CF58_27155
HW42_21565	ECONIH1_19675
HW42_21565	CF57_02530
HW42_21565	CF60_26775
HW42_21565	HW42_21565
HW42_21575	CF61_03280
HW42_21575	CF61_22025
HW42_21575	CF59_07440
HW42_21575	CF59_27150
HW42_21575	BU34_04920
HW42_21575	BU34_11315
HW42_21575	CF58_07390
HW42_21575	CF58_27165
HW42_21575	ECONIH1_02835
HW42_21575	ECONIH1_19685
HW42_21575	CF57_02520
HW42_21575	CF57_21340
HW42_21575	CF60_07440
HW42_21575	CF60_26785
HW42_21575	HW42_06300
HW42_21575	HW42_21575
HW42_21580	CF61_03270
HW42_21580	CF59_27160
HW42_21580	BU34_11305
HW42_21580	CF58_27175
HW42_21580	ECONIH1_19690
HW42_21580	CF57_02510
HW42_21580	CF60_26795
HW42_21580	HW42_21580
HW42_21585	CF61_03260
HW42_21585	CF59_27170
HW42_21585	BU34_11295
HW42_21585	CF58_27185
HW42_21585	ECONIH1_19695
HW42_21585	CF57_02500
HW42_21585	CF60_26805
HW42_21585	HW42_21585
HW42_21590	CF61_03255
HW42_21590	CF59_27175
HW42_21590	BU34_11290
HW42_21590	CF58_27190
HW42_21590	ECONIH1_19700
HW42_21590	CF57_02495
HW42_21590	CF60_26810
HW42_21590	HW42_21590
HW42_21595	CF61_03250
HW42_21595	CF59_27180
HW42_21595	BU34_11285
HW42_21595	CF58_27195
HW42_21595	ECONIH1_19705
HW42_21595	CF57_02490
HW42_21595	CF60_26815
HW42_21595	HW42_21595
HW42_21600	CF61_03245
HW42_21600	CF59_27185
HW42_21600	BU34_11280
HW42_21600	CF58_27200
HW42_21600	ECONIH1_19710
HW42_21600	CF57_02485
HW42_21600	CF60_26820
HW42_21600	HW42_21600
HW42_21605	CF61_03240
HW42_21605	CF59_27190
HW42_21605	BU34_11275
HW42_21605	CF58_27205
HW42_21605	ECONIH1_19715
HW42_21605	CF57_02480
HW42_21605	CF60_26825
HW42_21605	HW42_21605
HW42_21610	CF61_03205
HW42_21610	CF59_27200
HW42_21610	BU34_11240
HW42_21610	CF58_27215
HW42_21610	ECONIH1_19720
HW42_21610	CF57_02445
HW42_21610	CF60_26835
HW42_21610	HW42_21610
HW42_21615	CF61_03200
HW42_21615	CF59_27205
HW42_21615	BU34_11235
HW42_21615	CF58_27220
HW42_21615	ECONIH1_19725
HW42_21615	CF57_02440
HW42_21615	CF60_26840
HW42_21615	HW42_21615
HW42_21620	CF61_03195
HW42_21620	CF59_27210
HW42_21620	BU34_11230
HW42_21620	CF58_27225
HW42_21620	ECONIH1_19730
HW42_21620	CF57_02435
HW42_21620	CF60_26845
HW42_21620	HW42_21620
HW42_21625	CF61_03190
HW42_21625	CF59_27215
HW42_21625	BU34_11225
HW42_21625	CF58_27230
HW42_21625	ECONIH1_19735
HW42_21625	CF57_02430
HW42_21625	CF60_26850
HW42_21625	HW42_21625
HW42_21630	CF61_03185
HW42_21630	CF59_27220
HW42_21630	BU34_11220
HW42_21630	CF58_27235
HW42_21630	ECONIH1_19740
HW42_21630	CF57_02425
HW42_21630	CF60_26855
HW42_21630	HW42_21630
HW42_21635	CF61_03180
HW42_21635	CF59_27225
HW42_21635	BU34_11215
HW42_21635	CF58_27240
HW42_21635	ECONIH1_19745
HW42_21635	CF57_02420
HW42_21635	CF60_26860
HW42_21635	HW42_21635
HW42_21640	CF61_03175
HW42_21640	CF59_27230
HW42_21640	BU34_11210
HW42_21640	CF58_27245
HW42_21640	ECONIH1_19750
HW42_21640	CF57_02415
HW42_21640	CF60_26865
HW42_21640	HW42_21640
HW42_21645	CF61_03170
HW42_21645	CF59_27235
HW42_21645	BU34_11205
HW42_21645	CF58_27250
HW42_21645	ECONIH1_19755
HW42_21645	CF57_02410
HW42_21645	CF60_26870
HW42_21645	HW42_21645
HW42_21650	CF61_03155
HW42_21650	CF59_27245
HW42_21650	BU34_11190
HW42_21650	CF58_27260
HW42_21650	ECONIH1_19760
HW42_21650	CF57_02395
HW42_21650	CF60_26880
HW42_21650	HW42_21650
HW42_21655	CF61_03150
HW42_21655	CF59_27250
HW42_21655	BU34_11185
HW42_21655	CF58_27265
HW42_21655	ECONIH1_19765
HW42_21655	CF57_02390
HW42_21655	CF60_26885
HW42_21655	HW42_21655
HW42_21660	CF61_03145
HW42_21660	CF59_27255
HW42_21660	BU34_11180
HW42_21660	CF58_27270
HW42_21660	ECONIH1_19770
HW42_21660	CF57_02385
HW42_21660	CF60_26890
HW42_21660	HW42_21660
HW42_21665	CF61_03140
HW42_21665	CF59_27260
HW42_21665	BU34_11175
HW42_21665	CF58_27275
HW42_21665	ECONIH1_19775
HW42_21665	CF57_02380
HW42_21665	CF60_26895
HW42_21665	HW42_21665
HW42_21670	CF61_03130
HW42_21670	CF59_27270
HW42_21670	BU34_11165
HW42_21670	CF58_27285
HW42_21670	ECONIH1_19780
HW42_21670	CF57_02370
HW42_21670	CF60_26905
HW42_21670	HW42_21670
HW42_21675	CF61_03125
HW42_21675	CF59_27275
HW42_21675	BU34_11160
HW42_21675	CF58_27290
HW42_21675	ECONIH1_19785
HW42_21675	CF57_02365
HW42_21675	CF60_26910
HW42_21675	HW42_21675
HW42_21680	CF61_03120
HW42_21680	CF59_27280
HW42_21680	BU34_11155
HW42_21680	CF58_27295
HW42_21680	ECONIH1_19790
HW42_21680	CF57_02360
HW42_21680	CF60_26915
HW42_21680	HW42_21680
HW42_21685	CF61_03110
HW42_21685	CF59_27290
HW42_21685	BU34_11145
HW42_21685	CF58_27305
HW42_21685	ECONIH1_19795
HW42_21685	CF57_02350
HW42_21685	CF60_26925
HW42_21685	HW42_21685
HW42_21690	CF61_03105
HW42_21690	CF59_27295
HW42_21690	BU34_11140
HW42_21690	CF58_27310
HW42_21690	ECONIH1_19800
HW42_21690	CF57_02345
HW42_21690	CF60_26930
HW42_21690	HW42_21690
HW42_21695	CF61_03100
HW42_21695	CF59_27300
HW42_21695	BU34_11135
HW42_21695	CF58_27315
HW42_21695	ECONIH1_19805
HW42_21695	CF57_02340
HW42_21695	CF60_26935
HW42_21695	HW42_21695
HW42_21700	CF61_03095
HW42_21700	CF59_27305
HW42_21700	BU34_11130
HW42_21700	CF58_27320
HW42_21700	ECONIH1_19810
HW42_21700	CF57_02335
HW42_21700	CF60_26940
HW42_21700	HW42_21700
HW42_21705	CF61_03090
HW42_21705	CF59_27310
HW42_21705	BU34_11125
HW42_21705	CF58_27325
HW42_21705	ECONIH1_19815
HW42_21705	CF57_02330
HW42_21705	CF60_26945
HW42_21705	HW42_21705
HW42_21710	CF61_03085
HW42_21710	CF59_27315
HW42_21710	BU34_11120
HW42_21710	CF58_27330
HW42_21710	ECONIH1_19820
HW42_21710	CF57_02325
HW42_21710	CF60_26950
HW42_21710	HW42_21710
HW42_21715	CF61_03080
HW42_21715	CF59_27320
HW42_21715	BU34_11115
HW42_21715	CF58_27335
HW42_21715	ECONIH1_19825
HW42_21715	CF57_02320
HW42_21715	CF60_26955
HW42_21715	HW42_21715
HW42_21720	CF61_03065
HW42_21720	CF59_27335
HW42_21720	BU34_11100
HW42_21720	CF58_27350
HW42_21720	ECONIH1_19830
HW42_21720	CF57_02305
HW42_21720	CF60_26970
HW42_21720	HW42_21720
HW42_21725	CF61_03060
HW42_21725	CF59_27340
HW42_21725	BU34_11095
HW42_21725	CF58_27355
HW42_21725	ECONIH1_19835
HW42_21725	CF57_02300
HW42_21725	CF60_26975
HW42_21725	HW42_21725
HW42_21730	CF61_03055
HW42_21730	CF59_27345
HW42_21730	BU34_11090
HW42_21730	CF58_27360
HW42_21730	ECONIH1_19840
HW42_21730	CF57_02295
HW42_21730	CF60_26980
HW42_21730	HW42_21730
HW42_21735	CF61_03050
HW42_21735	CF59_27350
HW42_21735	BU34_11085
HW42_21735	CF58_27365
HW42_21735	ECONIH1_19845
HW42_21735	CF57_02290
HW42_21735	CF60_26985
HW42_21735	HW42_21735
HW42_21740	CF61_03045
HW42_21740	CF59_27355
HW42_21740	BU34_11080
HW42_21740	CF58_27370
HW42_21740	ECONIH1_19850
HW42_21740	CF57_02285
HW42_21740	CF60_26990
HW42_21740	HW42_21740
HW42_21745	CF61_03030
HW42_21745	CF59_27370
HW42_21745	BU34_11065
HW42_21745	CF58_27385
HW42_21745	ECONIH1_19860
HW42_21745	CF57_02270
HW42_21745	CF60_27005
HW42_21745	HW42_21745
HW42_21750	ECONIH1_19865
HW42_21750	HW42_21750
HW42_21755	ECONIH1_19870
HW42_21755	HW42_21755
HW42_21760	CF61_03025
HW42_21760	CF59_27375
HW42_21760	BU34_11060
HW42_21760	CF58_27390
HW42_21760	ECONIH1_19875
HW42_21760	CF57_02265
HW42_21760	CF60_27010
HW42_21760	HW42_21760
HW42_21765	CF61_03020
HW42_21765	CF59_27380
HW42_21765	BU34_11055
HW42_21765	CF58_27395
HW42_21765	ECONIH1_19880
HW42_21765	CF57_02260
HW42_21765	CF60_27015
HW42_21765	HW42_21765
HW42_21770	CF61_03015
HW42_21770	CF59_27385
HW42_21770	BU34_11050
HW42_21770	CF58_27405
HW42_21770	ECONIH1_19885
HW42_21770	CF57_02255
HW42_21770	CF60_27020
HW42_21770	HW42_21770
HW42_21775	CF61_03010
HW42_21775	CF59_27390
HW42_21775	BU34_11045
HW42_21775	CF58_27410
HW42_21775	ECONIH1_19890
HW42_21775	CF57_02250
HW42_21775	CF60_27025
HW42_21775	HW42_21775
HW42_21780	CF61_03000
HW42_21780	CF59_27400
HW42_21780	BU34_11035
HW42_21780	CF58_27420
HW42_21780	ECONIH1_19895
HW42_21780	CF57_02240
HW42_21780	CF60_27035
HW42_21780	HW42_21780
HW42_21785	CF61_02995
HW42_21785	CF59_27405
HW42_21785	BU34_11030
HW42_21785	CF58_27425
HW42_21785	ECONIH1_19900
HW42_21785	CF57_02235
HW42_21785	CF60_27040
HW42_21785	HW42_21785
HW42_21790	CF61_02990
HW42_21790	CF59_27410
HW42_21790	BU34_11025
HW42_21790	CF58_27430
HW42_21790	ECONIH1_19905
HW42_21790	CF57_02230
HW42_21790	CF60_27045
HW42_21790	HW42_21790
HW42_21800	CF61_02975
HW42_21800	CF59_27430
HW42_21800	BU34_11010
HW42_21800	CF58_27450
HW42_21800	ECONIH1_19915
HW42_21800	CF57_02215
HW42_21800	CF60_27065
HW42_21800	HW42_21800
HW42_21805	CF61_02970
HW42_21805	CF59_27435
HW42_21805	BU34_11005
HW42_21805	CF58_27455
HW42_21805	ECONIH1_19920
HW42_21805	CF57_02210
HW42_21805	CF60_27070
HW42_21805	HW42_21805
HW42_21810	CF61_02965
HW42_21810	CF59_27440
HW42_21810	BU34_11000
HW42_21810	CF58_27460
HW42_21810	ECONIH1_19925
HW42_21810	CF57_02205
HW42_21810	CF60_27075
HW42_21810	HW42_21810
HW42_21815	CF61_02950
HW42_21815	CF59_27455
HW42_21815	BU34_10985
HW42_21815	CF58_27475
HW42_21815	ECONIH1_19930
HW42_21815	ECONIH1_25290
HW42_21815	CF57_02190
HW42_21815	HW42_21815
HW42_21820	CF61_02945
HW42_21820	CF59_27460
HW42_21820	BU34_10980
HW42_21820	CF58_27480
HW42_21820	ECONIH1_19935
HW42_21820	CF57_02185
HW42_21820	CF60_27095
HW42_21820	HW42_21820
HW42_21830	CF61_02920
HW42_21830	CF59_27485
HW42_21830	BU34_10955
HW42_21830	CF58_27505
HW42_21830	ECONIH1_19945
HW42_21830	CF57_02160
HW42_21830	CF60_27120
HW42_21830	HW42_21830
HW42_21835	CF61_02910
HW42_21835	CF61_02915
HW42_21835	CF59_27490
HW42_21835	BU34_10945
HW42_21835	BU34_10950
HW42_21835	CF58_27510
HW42_21835	ECONIH1_19950
HW42_21835	CF57_02150
HW42_21835	CF57_02155
HW42_21835	CF60_27125
HW42_21835	HW42_21835
HW42_21840	CF61_02905
HW42_21840	CF59_27495
HW42_21840	BU34_10940
HW42_21840	CF58_27515
HW42_21840	ECONIH1_19955
HW42_21840	CF57_02145
HW42_21840	CF60_27130
HW42_21840	HW42_21840
HW42_21845	CF61_02900
HW42_21845	CF59_27500
HW42_21845	BU34_10935
HW42_21845	CF58_27520
HW42_21845	ECONIH1_19960
HW42_21845	CF57_02140
HW42_21845	CF60_27135
HW42_21845	HW42_21845
HW42_21850	CF61_02895
HW42_21850	CF61_30425
HW42_21850	CF59_00245
HW42_21850	CF59_27505
HW42_21850	BU34_10930
HW42_21850	BU34_18710
HW42_21850	CF58_00230
HW42_21850	CF58_27525
HW42_21850	ECONIH1_19965
HW42_21850	ECONIH1_22865
HW42_21850	CF57_02135
HW42_21850	CF57_29730
HW42_21850	CF60_00245
HW42_21850	CF60_27140
HW42_21850	HW42_00920
HW42_21850	HW42_21850
HW42_21855	CF61_02890
HW42_21855	CF59_27510
HW42_21855	BU34_10925
HW42_21855	CF58_27530
HW42_21855	ECONIH1_19970
HW42_21855	CF57_02130
HW42_21855	CF60_27145
HW42_21855	HW42_21855
HW42_21860	CF61_02885
HW42_21860	CF59_27515
HW42_21860	BU34_10920
HW42_21860	CF58_27535
HW42_21860	ECONIH1_19975
HW42_21860	CF57_02125
HW42_21860	CF60_27150
HW42_21860	HW42_21860
HW42_21865	CF61_02880
HW42_21865	CF59_27520
HW42_21865	BU34_10915
HW42_21865	CF58_27540
HW42_21865	ECONIH1_19980
HW42_21865	CF57_02120
HW42_21865	CF60_27155
HW42_21865	HW42_21865
HW42_21870	CF61_02875
HW42_21870	BU34_10910
HW42_21870	ECONIH1_19985
HW42_21870	CF57_02115
HW42_21870	HW42_21870
HW42_21875	CF61_02870
HW42_21875	BU34_10905
HW42_21875	CF57_02110
HW42_21875	HW42_21875
HW42_21880	CF61_02865
HW42_21880	BU34_10900
HW42_21880	CF57_02105
HW42_21880	HW42_21880
HW42_21885	CF61_02860
HW42_21885	BU34_10895
HW42_21885	ECONIH1_19990
HW42_21885	ECONIH1_19995
HW42_21885	CF57_02100
HW42_21885	HW42_21885
HW42_21910	CF61_02855
HW42_21910	CF61_02940
HW42_21910	CF59_27465
HW42_21910	CF59_27575
HW42_21910	BU34_10890
HW42_21910	BU34_10975
HW42_21910	CF58_27485
HW42_21910	CF58_27595
HW42_21910	ECONIH1_19940
HW42_21910	ECONIH1_20000
HW42_21910	CF57_02095
HW42_21910	CF57_02180
HW42_21910	CF60_27100
HW42_21910	CF60_27205
HW42_21910	HW42_21825
HW42_21910	HW42_21910
HW42_21915	CF61_02850
HW42_21915	CF59_27580
HW42_21915	BU34_10885
HW42_21915	CF58_27600
HW42_21915	ECONIH1_20005
HW42_21915	CF57_02090
HW42_21915	CF60_27210
HW42_21915	HW42_21915
HW42_21920	CF61_02845
HW42_21920	CF59_27585
HW42_21920	BU34_10880
HW42_21920	CF58_27605
HW42_21920	ECONIH1_20010
HW42_21920	CF57_02085
HW42_21920	CF60_27215
HW42_21920	HW42_21920
HW42_21925	CF61_02840
HW42_21925	CF59_27590
HW42_21925	BU34_10875
HW42_21925	CF58_27610
HW42_21925	ECONIH1_20015
HW42_21925	CF57_02080
HW42_21925	CF60_27220
HW42_21925	HW42_21925
HW42_21930	CF61_02835
HW42_21930	CF59_27595
HW42_21930	BU34_10870
HW42_21930	CF58_27615
HW42_21930	ECONIH1_20020
HW42_21930	CF57_02075
HW42_21930	CF60_27225
HW42_21930	HW42_21930
HW42_21935	CF61_02830
HW42_21935	CF59_27600
HW42_21935	BU34_10865
HW42_21935	CF58_27620
HW42_21935	ECONIH1_20025
HW42_21935	CF57_02070
HW42_21935	CF60_27230
HW42_21935	HW42_21935
HW42_21940	CF61_02820
HW42_21940	CF59_27610
HW42_21940	BU34_10855
HW42_21940	CF58_27630
HW42_21940	ECONIH1_20030
HW42_21940	CF57_02060
HW42_21940	CF60_27240
HW42_21940	HW42_21940
HW42_21945	CF61_02815
HW42_21945	CF59_27615
HW42_21945	BU34_10850
HW42_21945	CF58_27635
HW42_21945	ECONIH1_20045
HW42_21945	CF57_02055
HW42_21945	CF60_27245
HW42_21945	HW42_21945
HW42_21950	CF61_02810
HW42_21950	CF59_27620
HW42_21950	BU34_10845
HW42_21950	CF58_27640
HW42_21950	ECONIH1_20050
HW42_21950	ECONIH1_25305
HW42_21950	CF57_02050
HW42_21950	CF60_27250
HW42_21950	HW42_21950
HW42_21955	CF61_02800
HW42_21955	CF59_27630
HW42_21955	BU34_10835
HW42_21955	CF58_27650
HW42_21955	ECONIH1_20055
HW42_21955	ECONIH1_25285
HW42_21955	CF57_02040
HW42_21955	CF60_27260
HW42_21955	HW42_21955
HW42_21960	CF61_02790
HW42_21960	CF59_27640
HW42_21960	BU34_10825
HW42_21960	CF58_27660
HW42_21960	ECONIH1_20060
HW42_21960	CF57_02030
HW42_21960	CF60_27270
HW42_21960	HW42_21960
HW42_21965	CF61_02785
HW42_21965	CF59_27645
HW42_21965	BU34_10820
HW42_21965	CF58_27665
HW42_21965	ECONIH1_20065
HW42_21965	CF57_02025
HW42_21965	CF60_27275
HW42_21965	HW42_21965
HW42_21970	CF61_02775
HW42_21970	CF59_27660
HW42_21970	BU34_10810
HW42_21970	CF58_27680
HW42_21970	ECONIH1_20075
HW42_21970	CF57_02015
HW42_21970	CF60_27290
HW42_21970	HW42_21970
HW42_21975	CF61_02770
HW42_21975	CF59_27665
HW42_21975	CF59_30505
HW42_21975	BU34_10805
HW42_21975	CF58_27685
HW42_21975	CF58_30525
HW42_21975	CF57_02010
HW42_21975	CF60_27295
HW42_21975	CF60_30175
HW42_21975	HW42_21975
HW42_21980	CF61_02765
HW42_21980	CF59_27670
HW42_21980	BU34_10800
HW42_21980	CF58_27690
HW42_21980	CF57_02005
HW42_21980	CF60_27300
HW42_21980	HW42_21980
HW42_21985	CF61_02755
HW42_21985	CF59_27680
HW42_21985	BU34_10790
HW42_21985	CF58_27700
HW42_21985	CF57_01995
HW42_21985	CF60_27310
HW42_21985	HW42_21985
HW42_21990	CF61_02750
HW42_21990	CF59_27685
HW42_21990	BU34_10785
HW42_21990	CF58_27705
HW42_21990	ECONIH1_11740
HW42_21990	ECONIH1_20080
HW42_21990	CF57_01990
HW42_21990	CF60_27315
HW42_21990	HW42_21990
HW42_21995	CF61_02740
HW42_21995	CF59_27695
HW42_21995	BU34_10775
HW42_21995	CF58_27715
HW42_21995	ECONIH1_20085
HW42_21995	CF57_01980
HW42_21995	CF60_27325
HW42_21995	HW42_21995
HW42_22000	CF61_02735
HW42_22000	CF59_27700
HW42_22000	BU34_10770
HW42_22000	CF58_27720
HW42_22000	ECONIH1_20090
HW42_22000	CF57_01975
HW42_22000	CF60_27330
HW42_22000	HW42_22000
HW42_22010	CF61_02725
HW42_22010	CF59_27710
HW42_22010	BU34_10760
HW42_22010	CF58_27730
HW42_22010	ECONIH1_20100
HW42_22010	CF57_01965
HW42_22010	CF60_27340
HW42_22010	HW42_22010
HW42_22015	CF61_02720
HW42_22015	CF59_27715
HW42_22015	BU34_10755
HW42_22015	CF58_27735
HW42_22015	ECONIH1_20105
HW42_22015	CF57_01960
HW42_22015	CF60_27345
HW42_22015	HW42_22015
HW42_22020	CF61_02715
HW42_22020	CF59_27720
HW42_22020	BU34_10750
HW42_22020	CF58_27740
HW42_22020	ECONIH1_20110
HW42_22020	CF57_01955
HW42_22020	CF60_27350
HW42_22020	HW42_22020
HW42_22025	CF61_02700
HW42_22025	CF59_27740
HW42_22025	BU34_10735
